"pair","type","Only_Related_cosine","DifferenceScore_cosine","Related_score_cosine","Unrelated_score_cosine","Only_Related_Prompt","DifferenceScore_Prompt","Related_score_Prompt","Unrelated_score_Prompt"
"horror-believe","unrelated",NA,0.281191532681813,0.493202785696841,0.212011253015028,NA,0.5995,0.777,0.1775
"speech-full","unrelated",NA,0.246201339997656,0.542904554538116,0.29670321454046,NA,0.339,0.445,0.106
"catholic-christian","related",0.632467165475093,0.397330739661801,0.632467165475093,0.235136425813292,0.8365,0.7055,0.8365,0.131
"observation-evaluation","related",0.618649435175377,0.21728573193631,0.618649435175377,0.401363703239067,0.7265,0.4985,0.7265,0.228
"paint-adrenaline","unrelated",NA,0.241224229427247,0.443314427563475,0.202090198136228,NA,0.8555,0.878,0.0225
"cinema-easy","unrelated",NA,0.20886944041562,0.407204553945092,0.198335113529472,NA,-0.05,0,0.05
"command-bird","unrelated",NA,0.247119629470569,0.4908714704828,0.243751841012231,NA,0.4,0.4025,0.0025
"smoke-cigar","related",0.509846170394697,0.236398185249401,0.509846170394697,0.273447985145296,0.8385,0.801,0.8385,0.0375
"wonderful-fantastic","related",0.695473855374984,0.489907173665058,0.695473855374984,0.205566681709926,0.9105,0.9105,0.9105,0
"demand-request","related",0.655008945164093,0.343602936395325,0.655008945164093,0.311406008768768,0.8375,0.726,0.8375,0.1115
"cream-sauce","related",0.336841195856206,-0.00232813762206702,0.336841195856206,0.339169333478273,0.623,0.623,0.623,0
"golf-committee","unrelated",NA,0.363628820294485,0.645153388459686,0.281524568165201,NA,0.681,0.793,0.112
"divorce-dangerous","unrelated",NA,0.40133461828643,0.641288620249284,0.239954001962854,NA,0.7875,0.8375,0.05
"tomorrow-morning","related",0.442572331727679,0.174740296051511,0.442572331727679,0.267832035676168,0.627,0.515,0.627,0.112
"smoke-possibility","unrelated",NA,0.372251792465284,0.636607540357681,0.264355747892397,NA,0.7725,0.8285,0.056
"simply-simple","related",0.633770630091364,0.240263661811692,0.633770630091364,0.393506968279672,0.589,0.4825,0.589,0.1065
"antidote-october","unrelated",NA,0.496716920307972,0.643777873640735,0.147060953332763,NA,0.875,0.875,0
"administration-government","related",0.63268409146087,0.389818943838405,0.63268409146087,0.242865147622465,0.857,0.751,0.857,0.106
"hunger-scientist","unrelated",NA,0.226952537665432,0.403548733727292,0.17659619606186,NA,0.619,0.7305,0.1115
"rescue-sniper","unrelated",NA,0.316312594499353,0.605509394410692,0.289196799911339,NA,0.6505,0.8505,0.2
"robot-usually","unrelated",NA,0.487430668602368,0.738516306991618,0.25108563838925,NA,0.8,0.8,0
"freedom-deaf","unrelated",NA,0.245566340431819,0.440092507212437,0.194526166780618,NA,0.7045,0.7945,0.09
"network-system","related",0.505933453919391,0.248723695026238,0.505933453919391,0.257209758893153,0.834,0.684,0.834,0.15
"temple-star","unrelated",NA,0.191102145689134,0.429027615222068,0.237925469532934,NA,0.681,0.781,0.1
"patient-fish","unrelated",NA,0.142983521112942,0.4061167925396,0.263133271426658,NA,0.806,0.8875,0.0815
"underestimate-exaggerate","related",0.552946177445319,0.245999667890904,0.552946177445319,0.306946509554415,0.6,0.5275,0.6,0.0725
"milk-testimony","unrelated",NA,0.475458363381908,0.690104643386802,0.214646280004894,NA,0.8375,0.8375,0
"bishop-cardinal","related",0.404294800730906,0.147050206457281,0.404294800730906,0.257244594273625,0.8645,0.7585,0.8645,0.106
"rescue-save","related",0.41788785167556,0.051764102197515,0.41788785167556,0.366123749478045,0.8545,0.692,0.8545,0.1625
"soul-spirit","related",0.620396709960224,0.311025640065108,0.620396709960224,0.309371069895116,0.875,0.731,0.875,0.144
"safe-secure","related",0.80567872472594,0.525881835868989,0.80567872472594,0.279796888856951,0.875,0.7835,0.875,0.0915
"error-cheese","unrelated",NA,0.223133196277579,0.436378484097349,0.21324528781977,NA,0.837,0.837,0
"pistol-weapon","related",0.535042304885797,0.230831478328356,0.535042304885797,0.304210826557441,0.9,0.85,0.9,0.05
"september-perspective","unrelated",NA,0.273467731873816,0.504416460138208,0.230948728264392,NA,0.694,0.8,0.106
"enter-go","related",0.485399978233855,0.157018024552149,0.485399978233855,0.328381953681706,0.589,0.489,0.589,0.1
"charity-donation","related",0.647807067542967,0.383768727653856,0.647807067542967,0.264038339889111,0.875,0.707,0.875,0.168
"smash-female","unrelated",NA,0.596879694691651,0.800457922927788,0.203578228236137,NA,0.8,0.8,0
"slowly-quickly","related",0.584374479276653,0.242844216346937,0.584374479276653,0.341530262929716,0.45,0.45,0.45,0
"chemical-biological","related",0.402714073682301,0.293169246471928,0.402714073682301,0.109544827210373,0.72,0.72,0.72,0
"daughter-huge","unrelated",NA,0.588158618940574,0.829016484248118,0.240857865307544,NA,0.95,0.95,0
"little-small","related",0.69775102219817,0.455181678923362,0.69775102219817,0.242569343274808,1,0.8815,1,0.1185
"ignorance-alarm","unrelated",NA,0.545263070407849,0.760703790109654,0.215440719701805,NA,0.6815,0.8,0.1185
"portal-gate","related",0.568009913586232,0.335842866769116,0.568009913586232,0.232167046817116,0.725,0.7,0.725,0.025
"environment-love","unrelated",NA,0.081174378564595,0.373143505492371,0.291969126927776,NA,0.6885,0.8215,0.133
"legion-rotate","unrelated",NA,0.507761346137643,0.748107930307351,0.240346584169708,NA,0.8,0.85,0.05
"vagina-penis","related",0.554328563620285,0.393891762508106,0.554328563620285,0.160436801112179,0.9,0.9,0.9,0
"always-computer","unrelated",NA,0.298226730964985,0.560193709888459,0.261966978923474,NA,0.8375,0.8375,0
"picnic-feeling","unrelated",NA,0.171501139420808,0.459868111814066,0.288366972393258,NA,0.5145,0.7335,0.219
"shower-bathroom","related",0.573518132242854,0.322442256272355,0.573518132242854,0.251075875970499,0.8425,0.7815,0.8425,0.061
"dirty-disgusting","related",0.546231568196954,0.359482476135193,0.546231568196954,0.186749092061761,0.825,0.825,0.825,0
"baby-child","related",0.729628204226583,0.450852796330326,0.729628204226583,0.278775407896257,0.9,0.794,0.9,0.106
"banker-investor","related",0.558832440909894,0.3734383058423,0.558832440909894,0.185394135067594,0.805,0.7545,0.805,0.0505
"literally-detective","unrelated",NA,0.219814043852767,0.441828771854761,0.222014728001994,NA,0.66,0.716,0.056
"food-commissioner","unrelated",NA,0.399470899817708,0.548934258842867,0.149463359025159,NA,0.612,0.677,0.065
"brand-product","related",0.525939350688808,0.259860434191105,0.525939350688808,0.266078916497703,0.8335,0.7215,0.8335,0.112
"profile-ocean","unrelated",NA,0.23512310998469,0.462589354747083,0.227466244762393,NA,0.9,0.975,0.075
"realize-ministry","unrelated",NA,0.236925418094056,0.419031423803185,0.182106005709129,NA,0.561,0.6705,0.1095
"examine-yeah","unrelated",NA,0.373358298415467,0.574229794229467,0.200871495814,NA,0.2,0.2,0
"generator-reactor","related",0.370560628475787,0.157127500662831,0.370560628475787,0.213433127812956,0.709,0.6615,0.709,0.0475
"clearly-actor","unrelated",NA,0.298279371235334,0.561176436876387,0.262897065641053,NA,0.5835,0.5835,0
"cover-crazy","unrelated",NA,0.108298929036928,0.361067209055666,0.252768280018738,NA,0.666,0.721,0.055
"monday-false","unrelated",NA,0.386196181237506,0.580665265238775,0.194469084001269,NA,0.8,0.8,0
"red-yellow","related",0.43840281575002,0.194168738026361,0.43840281575002,0.244234077723659,0.75,0.694,0.75,0.056
"active-deck","unrelated",NA,0.200553069620382,0.459470989274372,0.25891791965399,NA,0.4065,0.5185,0.112
"thin-priest","unrelated",NA,0.271878524857291,0.516564687316396,0.244686162459105,NA,0.7475,0.8425,0.095
"steal-hundred","unrelated",NA,0.430979199063503,0.666766654185157,0.235787455121654,NA,0.922,0.922,0
"revelation-vision","related",0.37020714395404,-0.069049043962461,0.37020714395404,0.439256187916501,0.579,0.4205,0.579,0.1585
"right-left","related",0.6604153871061,0.445178090762183,0.6604153871061,0.215237296343917,0.5,0.4,0.5,0.1
"bishop-theater","unrelated",NA,0.388335728915017,0.544272500010412,0.155936771095395,NA,0.791,0.897,0.106
"taste-plastic","unrelated",NA,0.109553006905904,0.338944821948357,0.229391815042453,NA,0.1875,0.3,0.1125
"risk-danger","related",0.720843981957022,0.486783072640526,0.720843981957022,0.234060909316496,0.8625,0.7875,0.8625,0.075
"imagination-creativity","related",0.584493508436439,0.390525706318994,0.584493508436439,0.193967802117445,0.8625,0.7875,0.8625,0.075
"end-disappearance","unrelated",NA,0.079410754402172,0.410568144266973,0.331157389864801,NA,0.1595,0.5605,0.401
"replace-substitute","related",0.586467670164662,0.275548642119839,0.586467670164662,0.310919028044823,0.885,0.6775,0.885,0.2075
"fix-museum","unrelated",NA,0.213735278800287,0.410177074079263,0.196441795278976,NA,0.567,0.6645,0.0975
"drink-beer","related",0.567335250653717,0.267252924377598,0.567335250653717,0.300082326276119,0.8725,0.494,0.8725,0.3785
"daily-weekly","related",0.710107759094706,0.523690375707012,0.710107759094706,0.186417383387694,0.775,0.669,0.775,0.106
"manage-succeed","related",0.365560245506784,0.143022322549754,0.365560245506784,0.22253792295703,0.517,0.461,0.517,0.056
"robot-machine","related",0.582344331490914,0.38817568928729,0.582344331490914,0.194168642203624,0.875,0.769,0.875,0.106
"dry-wet","related",0.478857937567202,0.218791243589152,0.478857937567202,0.26006669397805,0,-0.112,0,0.112
"thief-criminal","related",0.488207611653288,0.224345640820448,0.488207611653288,0.26386197083284,0.9,0.8755,0.9,0.0245
"country-nation","related",0.679364316104565,0.398409089189968,0.679364316104565,0.280955226914597,0.9,0.7875,0.9,0.1125
"poison-kill","related",0.43403308464046,0.125573324661699,0.43403308464046,0.308459759978761,0.85,0.725,0.85,0.125
"autopsy-strongly","unrelated",NA,0.496392278827847,0.654182596605163,0.157790317777316,NA,0.1625,0.1625,0
"cinnamon-vanilla","related",0.449595836450103,0.166210884726972,0.449595836450103,0.283384951723131,0.7675,0.728,0.7675,0.0395
"reflection-mirror","related",0.598877805192999,0.34421841022578,0.598877805192999,0.254659394967219,0.85,0.749,0.85,0.101
"blind-deaf","related",0.440092507212437,0.245566340431819,0.440092507212437,0.194526166780618,0.7945,0.7045,0.7945,0.09
"examination-inspection","related",0.577369180519154,0.353544951693693,0.577369180519154,0.223824228825461,0.7575,0.66,0.7575,0.0975
"cloth-tuesday","unrelated",NA,0.403082886939766,0.662855247501551,0.259772360561785,NA,0.9,0.9,0
"task-know","unrelated",NA,0.135967661246203,0.435483919202606,0.299516257956403,NA,-0.156,0,0.156
"desk-office","related",0.670614267485376,0.427388549668464,0.670614267485376,0.243225717816912,0.7945,0.6635,0.7945,0.131
"crowd-samurai","unrelated",NA,0.288844292813548,0.577510899489272,0.288666606675724,NA,0.694,0.8,0.106
"english-french","related",0.456293349934473,0.185776897809145,0.456293349934473,0.270516452125328,0.25,0.129,0.25,0.121
"look-watch","related",0.608559806387455,0.300417061234162,0.608559806387455,0.308142745153293,0.7565,0.669,0.7565,0.0875
"girl-analysis","unrelated",NA,0.266346953832564,0.422077316521534,0.15573036268897,NA,0.4145,0.5385,0.124
"third-fourth","related",0.611279763858299,0.361395832551681,0.611279763858299,0.249883931306618,0.107,0.032,0.107,0.075
"table-concert","unrelated",NA,0.047980335338062,0.491604439724951,0.443624104386889,NA,0.6315,0.7375,0.106
"extremely-proof","unrelated",NA,0.186430792264689,0.507338548985676,0.320907756720987,NA,0.7135,0.857,0.1435
"hostage-prisoner","related",0.637999532520164,0.360268630150097,0.637999532520164,0.277730902370067,0.815,0.703,0.815,0.112
"red-director","unrelated",NA,0.341135404441105,0.652902855332922,0.311767450891817,NA,0.694,0.806,0.112
"reflection-chase","unrelated",NA,0.20024240621816,0.406413717148081,0.206171310929921,NA,0.694,0.8,0.106
"commercial-merchant","related",0.489477302389266,0.190195882661356,0.489477302389266,0.29928141972791,0.8,0.5675,0.8,0.2325
"optimistic-realistic","related",0.553234945937497,0.378924322768623,0.553234945937497,0.174310623168874,0.317,0.317,0.317,0
"adult-emperor","unrelated",NA,0.28809999906591,0.597199807938244,0.309099808872334,NA,0.597,0.838,0.241
"regiment-battalion","related",0.641043835207446,0.404268459457058,0.641043835207446,0.236775375750388,0.85,0.85,0.85,0
"talk-vampire","unrelated",NA,0.351259654713599,0.596404083803778,0.245144429090179,NA,0.702,0.752,0.05
"sad-tragic","related",0.449506730439272,0.126820971214185,0.449506730439272,0.322685759225087,0.8375,0.6625,0.8375,0.175
"kiss-hug","related",0.597365959109118,0.379597717556874,0.597365959109118,0.217768241552244,0.8375,0.714,0.8375,0.1235
"racist-communist","related",0.376257846550761,0.16011520352606,0.376257846550761,0.216142643024701,0.2225,0.2,0.2225,0.0225
"millionaire-entrepreneur","related",0.482348401036444,0.331552969151648,0.482348401036444,0.150795431884796,0.7085,0.6085,0.7085,0.1
"sexual-happen","unrelated",NA,0.456894380125191,0.717213347013439,0.260318966888248,NA,0.8205,0.85,0.0295
"extra-additional","related",0.736295914901183,0.479742085223882,0.736295914901183,0.256553829677301,0.8625,0.8125,0.8625,0.05
"kidnapper-ransom","related",0.484535364661431,0.246026900283997,0.484535364661431,0.238508464377434,0.8545,0.8015,0.8545,0.053
"noise-sound","related",0.635459026670774,0.396957270120453,0.635459026670774,0.238501756550321,0.875,0.84,0.875,0.035
"paint-draw","related",0.529551418416741,0.329544627776619,0.529551418416741,0.200006790640122,0.734,0.734,0.734,0
"suffering-pain","related",0.46029543694956,0.17649213485352,0.46029543694956,0.28380330209604,0.9,0.775,0.9,0.125
"character-sensitive","unrelated",NA,0.366280629410282,0.627499703557016,0.261219074146734,NA,0.5775,0.8,0.2225
"typical-three","unrelated",NA,0.374442680484945,0.61254122927044,0.238098548785495,NA,0,0.156,0.156
"ketchup-mayonnaise","related",0.497388645533383,0.311852397823594,0.497388645533383,0.185536247709789,0.777,0.777,0.777,0
"pretty-microscope","unrelated",NA,0.337682226400057,0.540973365803475,0.203291139403418,NA,0.8115,0.8115,0
"fresh-refresh","related",0.596473470441858,0.307513586628218,0.596473470441858,0.28895988381364,0.475,0.363,0.475,0.112
"task-mission","related",0.593316853723048,0.344733078242683,0.593316853723048,0.248583775480365,0.8,0.694,0.8,0.106
"hit-assumption","unrelated",NA,0.14461567856491,0.42671894388644,0.28210326532153,NA,0.5955,0.668,0.0725
"pyramid-compassion","unrelated",NA,0.391353480824941,0.539014695369155,0.147661214544214,NA,0.694,0.694,0
"prey-predator","related",0.682857433181177,0.502822896484322,0.682857433181177,0.180034536696855,0.9,0.8275,0.9,0.0725
"respect-professor","unrelated",NA,0.174522001276791,0.492943466486781,0.31842146520999,NA,0.5005,0.817,0.3165
"poor-inspection","unrelated",NA,0.353544951693693,0.577369180519154,0.223824228825461,NA,0.66,0.7575,0.0975
"occasionally-piece","unrelated",NA,0.10195556980697,0.439680564720958,0.337724994913988,NA,0.7,0.8,0.1
"confirmation-professional","unrelated",NA,0.143960157400759,0.453462899696712,0.309502742295953,NA,0.5315,0.7,0.1685
"vehicle-car","related",0.698593879265014,0.344271819346149,0.698593879265014,0.354322059918865,0.95,0.95,0.95,0
"fall-collapse","related",0.642173841661991,0.366626828208972,0.642173841661991,0.275547013453019,0.7475,0.6475,0.7475,0.1
"plant-flower","related",0.539941202820575,0.359951634973855,0.539941202820575,0.17998956784672,0.875,0.85,0.875,0.025
"snail-attack","unrelated",NA,0.330279596158975,0.507836127057894,0.177556530898919,NA,0.735,0.7835,0.0485
"caesar-rome","related",0.450146331641912,0.19840895929687,0.450146331641912,0.251737372345042,0.862,0.862,0.862,0
"heritage-inherit","related",0.528283498485604,0.291679305192258,0.528283498485604,0.236604193293346,0.739,0.583,0.739,0.156
"terminal-airport","related",0.402885916200379,0.19729336235775,0.402885916200379,0.205592553842629,0.825,0.725,0.825,0.1
"patience-hiv","unrelated",NA,0.496169023497926,0.692435342427872,0.196266318929946,NA,0.8,0.9,0.1
"reason-electricity","unrelated",NA,0.130875560371331,0.333990701472538,0.203115141101207,NA,0.7045,0.817,0.1125
"vein-artery","related",0.520710050916594,0.283772695848746,0.520710050916594,0.236937355067848,0.8875,0.8125,0.8875,0.075
"victim-faithful","unrelated",NA,0.402002554334011,0.727821629694144,0.325819075360133,NA,0.8315,0.8875,0.056
"madness-stupidity","related",0.487339921647405,0.315503029124821,0.487339921647405,0.171836892522584,0.783,0.727,0.783,0.056
"thousand-hundred","related",0.666766654185157,0.430979199063503,0.666766654185157,0.235787455121654,0.922,0.922,0.922,0
"practice-exercise","related",0.678292496456925,0.316088097842278,0.678292496456925,0.362204398614647,0.8585,0.7245,0.8585,0.134
"pirate-sailor","related",0.509017331193196,0.177124302073638,0.509017331193196,0.331893029119558,0.8,0.694,0.8,0.106
"theft-somewhere","unrelated",NA,0.348301571024391,0.534445441037253,0.186143870012862,NA,0.8445,0.8445,0
"narrow-wide","related",0.4136365810878,0.168617489372334,0.4136365810878,0.245019091715466,0.25,0.25,0.25,0
"cough-information","unrelated",NA,0.381269472908536,0.581368185488141,0.200098712579605,NA,0.8015,0.889,0.0875
"planet-speak","unrelated",NA,0.371473206500389,0.62852323775754,0.257050031257151,NA,0.9,0.9,0
"zoo-attitude","unrelated",NA,0.312118177353277,0.487030947109679,0.174912769756402,NA,0.7225,0.7525,0.03
"first-offend","unrelated",NA,0.417464050218023,0.613090806832025,0.195626756614002,NA,0.638,0.75,0.112
"paranoid-crazy","related",0.361067209055666,0.108298929036928,0.361067209055666,0.252768280018738,0.721,0.666,0.721,0.055
"nickname-surname","related",0.535422855548184,0.258276075841244,0.535422855548184,0.27714677970694,0.777,0.7205,0.777,0.0565
